Auctioner,Location,Date,Year,Make,Model,Engine,HP,Transmisson,Ratio,Mileage,Repairs Cost,Transport Costs,Target Price,max bidding price,Sold For,Details,
Taylor&Martin,"SOUTH SIOUX CITY, NE",03/05/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"330,000",,"$1,000.00","$62,000.00","$57,660.00","$76,000.00","2023 VOLVO VNL 760 Conventional, 330,000 Approximate Miles, ECM Reads 330,000 Miles, Volvo D13TC Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 218 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"SOUTH SIOUX CITY, NE",03/05/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"332,000",,"$1,000.00","$62,000.00","$57,660.00","$76,000.00","2023 VOLVO VNL 760 Conventional, 332,000 Approximate Miles, ECM Reads 332,000 Miles, Volvo D13TC Engine, 405 H.P., Engine Brake, Volvo I-Shift ATO2612F Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Air Slide 5th, 218 Inch Wheel Base, Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Chase Metzger - 402-380-1943",
Taylor&Martin,"HAMPTON, GA",03/12/2026,2023,FREIGHTLINER,Cascadia126,Cummins X15,500,Automatic,2.79,"481,000",,,$0.00,$0.00,"$56,000.00",,
Taylor&Martin,"HAMPTON, GA",03/12/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"492,000",,,$0.00,$0.00,"$52,500.00",,
Taylor&Martin,"HAMPTON, GA",03/12/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD13,400,Automatic,2.16,"495,000",,,$0.00,$0.00,"$40,500.00",,
Taylor&Martin,"HAMPTON, GA",03/12/2026,2022,VOLVO,VNL 760,Volvo D13,405,Automatic,2.64,"488,000",,,$0.00,$0.00,"$45,000.00",,
Taylor&Martin,"GREENSBORO, NC",03/13/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"397,000",,,$0.00,$0.00,"$55,500.00",,
Taylor&Martin,"GREENSBORO, NC",03/13/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"349,000",,,$0.00,$0.00,"$62,500.00",,
Taylor&Martin,"GREENSBORO, NC",03/13/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"335,000",,,$0.00,$0.00,"$61,000.00",,
Taylor&Martin,"GREENSBORO, NC",03/13/2026,2023,VOLVO,VNL 760,Volvo D13TC,405,Automatic,2.64,"479,000",,,$0.00,$0.00,"$58,500.00",,
Taylor&Martin,"GREENSBORO, NC",03/13/2026,2022,VOLVO,VNL 760,Volvo D13,405,Automatic,2.64,"481,000",,,$0.00,$0.00,"$34,500.00",,
Taylor&Martin,"TUNICA, MS",03/19/2026,2024,VOLVO,VNL 760,Volvo D13,455,Automatic,2.47,"181,000",,,"$90,000.00","$83,700.00","$90,000.00",,
Richie Bros,"Newnan, GA",03/23/2026,2024,Freightliner,Cascadia 126,DetroitDD15,425,Automated,72 in High Rise Sleeper Cab,"411,660",,,"$57,000.00","$53,010.00","$66,000.00","Located in Lane 1 Spot 26, Detroit DD15 425 hp Engine, 10335 Engine hrs, Detroit DT12-1750-DHE 12-Speed Automated Transmission, 12500 lb Front Axle, 40000 lb Rears, 52500 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 221 in Wheelbase, Air Suspension, Aluminum Outer Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Newnan, GA",03/23/2026,2023,Freightliner,Cascadia 126,DetroitDD15,475,Automated,72 in High Rise Sleeper Cab,"268,949",,,"$60,000.00","$55,800.00","$77,000.00","Detroit DD15 475 hp Engine, 2022 US EPA Label, 13797.33 Engine hrs, Detroit DT12-1650-OHE 12-Speed Automated Transmission, 12500 lb Front Axle, 40000 lb Rears, 52500 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 223 in Wheelbase, Air Suspension, Aluminum Outer Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Newnan, GA",03/23/2026,2023,Freightliner,Cascadia 126,"LocatedinLane,DetroitDD15",425,Automated,72 in High Rise Sleeper Cab,"393,485",,,"$50,000.00","$46,500.00","$61,000.00","Located in Lane 1, Detroit DD15 425 hp Engine, 2022 US EPA Label, 9620 Engine hrs, Detroit DT12-1750-DHE 12-Speed Automated Transmission, 12500 lb Front Axle, 40000 lb Rears, 52500 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 221 in Wheelbase, Air Suspension, Aluminum Outer Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Newnan, GA",03/23/2026,2023,Freightliner,Cascadia 126,DetroitDD15,475,Automated,72 in High Rise Sleeper Cab,"399,712",,,"$56,000.00","$52,080.00","$64,000.00","Located in Lane 1 Spot 34, Detroit DD15 475 hp Engine, 2022 US EPA Label, 9667.51 Engine hrs, Detroit DT12-1650-OH1 12-Speed Automated Transmission, 12500 lb Front Axle, 40000 lb Rears, 52500 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 223 in Wheelbase, Air Suspension, Aluminum Outer Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Newnan, GA",03/23/2026,2022,Freightliner,Cascadia 126,"LocatedinLane,DetroitDD15",475,Automated,72 in High Rise Sleeper Cab,"386,135",,,"$47,000.00","$43,710.00","$62,000.00","Located in Lane 1, Detroit DD15 475 hp Engine, 2021 US EPA Label, 12278.45 Engine hrs, Detroit DT12-1650-OH1 12-Speed Automated Transmission, 12500 lb Front Axle, 40000 lb Rears, 52500 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 223 in Wheelbase, Air Suspension, Aluminum Outer Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Newnan, GA",03/23/2026,2022,Freightliner,Cascadia 126,DetroitDD15,475,Automated,72 in High Rise Sleeper Cab,"407,413",,,"$45,000.00","$41,850.00","$64,000.00","Located in Lane 1 Spot 48, Detroit DD15 475 hp Engine, 2021 US EPA Label, 10305 Engine hrs, Detroit DT12-DA-1650 12-Speed Automated Transmission, 12500 lb Front Axle, 40000 lb Rears, 52500 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 223 in Wheelbase, Air Suspension, Aluminum Wheels, 275/80R22.5 Front Tires, 295/75R22.5 Rear Tires, Air Sliding 5th Wheel, Dual Fuel Tanks",
Richie Bros,"Newnan, GA",03/23/2026,2022,Freightliner,Cascadia 126,"LocatedinLane,DetroitDD15",475,Automated,72 in High Rise Sleeper Cab,"434,524",,,"$43,000.00","$39,990.00","$40,000.00","Located in Lane 1, Detroit DD15 475 hp Engine, 2021 US EPA Label, 14217.36 Engine hrs, Detroit DT12-1650-OH1 12-Speed Automated Transmission, 12500 lb Front Axle, 40000 lb Rears, 52500 lb GVWR, Engine Brake, 72 in High Rise Sleeper Cab, Bunk Beds, 223 in Wheelbase, Air Suspension, Aluminum Outer Wheels, 295/75R22.5, Air Sliding 5th Wheel, Dual Fuel Tanks",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2023,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"441,000",,,"$55,000.00","$51,150.00","$64,000.00","2023 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 441,000 Approximate Miles, ECM Reads 441,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2023,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"464,000",,,"$53,000.00","$49,290.00","$64,000.00","2023 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 464,000 Approximate Miles, ECM Reads 464,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"457,000",,,$0.00,$0.00,"$60,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 457,000 Approximate Miles, ECM Reads 457,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"428,000",,,$0.00,$0.00,"$60,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 428,000 Approximate Miles, ECM Reads 429,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"430,000",,,$0.00,$0.00,$76.00,"2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 430,000 Approximate Miles, ECM Reads 431,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Deer Guard, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"432,000",,,$0.00,$0.00,"$60,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 432,000 Approximate Miles, ECM Reads 432,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"432,000",,,$0.00,$0.00,"$59,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 432,000 Approximate Miles, ECM Reads 432,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"436,000",,,$0.00,$0.00,"$60,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 436,000 Approximate Miles, ECM Reads 437,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"442,000",,,$0.00,$0.00,"$60,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 442,000 Approximate Miles, ECM Reads 442,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"442,000",,,$0.00,$0.00,"$60,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 442,000 Approximate Miles, ECM Reads 442,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"447,000",,,$0.00,$0.00,"$60,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 447,000 Approximate Miles, ECM Reads 447,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Deer Guard, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"496,000",,,$0.00,$0.00,"$52,500.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 496,000 Approximate Miles, ECM Reads 496,000 Miles, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"452,000",,,$0.00,$0.00,"$60,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 452,000 Approximate Miles, ECM Not Verified, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"453,000",,,$0.00,$0.00,"$56,000.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 453,000 Approximate Miles, ECM Not Verified, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"453,000",,,$0.00,$0.00,"$55,500.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 453,000 Approximate Miles, ECM Not Verified, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"454,000",,,$0.00,$0.00,"$55,500.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 454,000 Approximate Miles, ECM Not Verified, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
Taylor&Martin,"FORT WORTH, TX",03/26/2026,2022,FREIGHTLINER,Cascadia126,Detroit DD15,505,Automatic,2.64,"461,000",,,$0.00,$0.00,"$55,500.00","2022 FREIGHTLINER Cascadia126 Conventional, 72 Inch Raised Roof Sleeper, Upper Bunk, 461,000 Approximate Miles, ECM Not Verified, Detroit DD15 Engine, 505 H.P., Engine Brake, DT12 Transmission, (Automatic), 40,000 Lb. Rear Ends, 2.64 Ratio, Air Ride Suspension, Hydraulic Power Steering, Air Conditioned, Deer Guard, Dual Aluminum Fuel Tanks, Horizontal Exhaust, Exterior Visor, Side Fairings, Cab Extenders, Quarter Fenders, Bunk Heater, Tilt And Telescoping Steering Wheel, Cruise Control, Power Windows, Collision Mitigation System, Auxiliary Power Unit, Air Slide 5th, 229 Inch Wheel Base, Front Disc Brakes, 22.5 Low Profile Tires, Aluminum Disc Wheels. CONTACT: Mike Drobny - 402-909-3150",
